"Time","CKidney"
3.35,0.00567654844454589
3.35833333333333,0.00567897947236866
3.36666666666667,0.00568138398864179
3.375,0.00568376212314121
3.38333333333333,0.00568611400586553
3.39166666666667,0.00568843976556994
3.4,0.00569073953021062
3.40833333333333,0.00569301342741309
3.41666666666667,0.00569526158391262
3.425,0.00569748412626323
3.43333333333333,0.00569968118067557
3.44166666666667,0.0057018528722444
3.45,0.00570399932578997
3.45833333333333,0.00570612066538997
3.46666666666667,0.0057082170146993
3.475,0.00571028849651899
3.48333333333333,0.00571233523338871
3.49166666666667,0.00571435734712904
3.5,0.00571635495907711
3.50833333333333,0.00571832818979264
3.51666666666667,0.00572027715956051
3.525,0.00572220198796567
3.53333333333333,0.00572410279412591
3.54166666666667,0.00572597969636656
3.55,0.00572783281277138
3.55833333333333,0.00572966226072229
3.56666666666667,0.00573146815718219
3.575,0.00573325061826145
3.58333333333333,0.00573500975988937
3.59166666666667,0.00573674569728404
3.6,0.00573845854529414
3.60833333333333,0.00574014841785358
3.61666666666667,0.00574181542888369
3.625,0.00574345969138513
3.63333333333333,0.0057450813178975
3.64166666666667,0.00574668042062108
3.65,0.00574825711116499
3.65833333333333,0.00574981150049731
3.66666666666667,0.00575134369907699
3.675,0.00575285381705849
3.68333333333333,0.0057543419639049
3.69166666666667,0.00575580824862921
3.7,0.00575725277989067
3.70833333333333,0.00575867566541521
3.71666666666667,0.00576007701288119
3.725,0.00576145692936658
3.73333333333333,0.00576281552130027
3.74166666666667,0.00576415289461436
3.75,0.00576546915495419
3.75833333333333,0.00576676440732419
3.76666666666667,0.00576803875624746
3.775,0.00576929230583022
3.78333333333333,0.00577052515968452
3.79166666666667,0.00577173742089258
3.8,0.00577292919206164
3.80833333333333,0.00577410057535717
3.81666666666667,0.0057752516725098
3.825,0.00577638258475413
3.83333333333333,0.00577749341288411
3.84166666666667,0.0057785842569468
3.85,0.00577965521692999
3.85833333333333,0.0057807063921363
3.86666666666667,0.00578173788148456
3.875,0.0057827497834945
3.88333333333333,0.00578374219588947
3.89166666666667,0.00578471521638038
3.9,0.0057856689419937
3.90833333333333,0.00578660346938791
3.91666666666667,0.00578751889480482
3.925,0.00578841531373029
3.93333333333333,0.00578929282159283
3.94166666666667,0.00579015151325806
3.95,0.00579099148311721
3.95833333333333,0.00579181282515783
3.96666666666667,0.00579261563301601
3.975,0.00579339999950633
3.98333333333333,0.00579416601745461
3.99166666666667,0.00579491377911826
4,0.00579564337629736
