"Time","CLiver"
2.39166666666667,0.000642434531493754
2.4,0.000641698137137549
2.40833333333333,0.000640963275070306
2.41666666666667,0.000640229940946442
2.425,0.000639498130490202
2.43333333333333,0.000638767839417977
2.44166666666667,0.000638039063528459
2.45,0.000637311798535586
2.45833333333333,0.000636586040217284
2.46666666666667,0.000635861784345122
2.475,0.000635139026761552
2.48333333333333,0.000634417763237734
2.49166666666667,0.00063369798960417
2.5,0.000632979701684788
2.50833333333333,0.000632262895370766
2.51666666666667,0.000631547566487291
2.525,0.000630833710916135
2.53333333333333,0.000630121324530476
2.54166666666667,0.00062941040327546
2.55,0.00062870094302683
2.55833333333333,0.000627992939716275
2.56666666666667,0.000627286389263598
2.575,0.00062658128767245
2.58333333333333,0.000625877630865796
2.59166666666667,0.000625175414823893
2.6,0.000624474635511701
2.60833333333333,0.000623775288994201
2.61666666666667,0.000623077371238698
2.625,0.00062238087826829
2.63333333333333,0.000621685806154503
2.64166666666667,0.000620992150915269
2.65,0.000620299908617603
2.65833333333333,0.000619609075312612
2.66666666666667,0.000618919647145817
2.675,0.000618231620173682
2.68333333333333,0.00061754499050243
2.69166666666667,0.00061685975429011
2.7,0.00061617590763986
2.70833333333333,0.000615493446701683
2.71666666666667,0.000614812367607277
2.725,0.000614132666593822
2.73333333333333,0.000613454339797636
2.74166666666667,0.000612777383399218
2.75,0.00061210179365699
2.75833333333333,0.000611427566748783
2.76666666666667,0.000610754698894284
2.775,0.000610083186375923
2.78333333333333,0.00060941302541263
2.79166666666667,0.000608744212262467
2.8,0.000608076743233614
2.80833333333333,0.000607410614584731
2.81666666666667,0.000606745822610793
2.825,0.000606082363648133
2.83333333333333,0.000605420233993368
2.84166666666667,0.000604759429976565
2.85,0.000604099947965086
2.85833333333333,0.000603441784291512
2.86666666666667,0.000602784935319039
2.875,0.000602129397449106
2.88333333333333,0.000601475167048163
2.89166666666667,0.000600822240510654
2.9,0.000600170614275057
2.90833333333333,0.000599520284739565
2.91666666666667,0.000598871248328252
2.925,0.000598223501519232
2.93333333333333,0.000597577040740421
2.94166666666667,0.000596931862444346
2.95,0.000596287963150689
2.95833333333333,0.000595645339315257
2.96666666666667,0.000595003987418485
2.975,0.000594363904022646
2.98333333333333,0.000593725085609876
2.99166666666667,0.000593087528688739
3,0.000592451229863958
3.00833333333333,0.000591816185635906
3.01666666666667,0.000591182392601502
3.025,0.000590549847309149
3.03333333333333,0.00058991854632726
3.04166666666667,0.000589288486293446
3.05,0.000588659663780539
3.05833333333333,0.000588032075381174
3.06666666666667,0.000587405717781846
3.075,0.000586780587566943
3.08333333333333,0.000586156681419433
3.09166666666667,0.0005855339959705
3.1,0.000584912527867147
3.10833333333333,0.000584292273838161
3.11666666666667,0.000583673230528014
3.125,0.000583055394662053
3.13333333333333,0.00058243876292819
3.14166666666667,0.00058182333202486
3.15,0.000581209098728213
3.15833333333333,0.000580596059735331
3.16666666666667,0.000579984211821352
3.175,0.000579373551725244
3.18333333333333,0.000578764076193622
3.19166666666667,0.000578155782055611
3.2,0.000577548666053009
3.20833333333333,0.000576942725017961
3.21666666666667,0.000576337955734602
3.225,0.000575734354995369
3.23333333333333,0.000575131919686615
3.24166666666667,0.000574530646588768
3.25,0.000573930532595876
3.25833333333333,0.00057333157452544
3.26666666666667,0.000572733769268934
3.275,0.000572137113684031
3.28333333333333,0.000571541604630397
3.29166666666667,0.000570947239059783
3.3,0.000570354013820335
3.30833333333333,0.000569761925874437
3.31666666666667,0.000569170972102675
3.325,0.00056858114946977
3.33333333333333,0.00056799245489274
3.34166666666667,0.000567404885335716
3.35,0.000566818437749895
3.35833333333333,0.00056623310907924
3.36666666666667,0.000565648896357342
3.375,0.000565065796517482
3.38333333333333,0.000564483806607492
3.39166666666667,0.000563902923587627
3.4,0.000563323144513445
3.40833333333333,0.00056274446637423
3.41666666666667,0.000562166886232316
3.425,0.000561590401106673
3.43333333333333,0.000561015008066065
3.44166666666667,0.000560440704159119
3.45,0.000559867486461167
3.45833333333333,0.00055929535204761
3.46666666666667,0.000558724297978024
3.475,0.000558154321405071
3.48333333333333,0.000557585419404051
3.49166666666667,0.000557017589091533
3.5,0.00055645082756384
3.50833333333333,0.00055588513200553
3.51666666666667,0.000555320499501325
3.525,0.000554756927256195
3.53333333333333,0.000554194412373281
3.54166666666667,0.000553632952073056
3.55,0.000553072543477286
3.55833333333333,0.000552513183822547
3.56666666666667,0.000551954870248536
3.575,0.000551397600008601
3.58333333333333,0.000550841370259549
3.59166666666667,0.00055028617827216
3.6,0.000549732021219531
3.60833333333333,0.000549178896390195
3.61666666666667,0.000548626800997002
3.625,0.000548075732298139
3.63333333333333,0.000547525687523833
3.64166666666667,0.000546976663993042
3.65,0.000546428658962634
3.65833333333333,0.000545881669709071
3.66666666666667,0.000545335693538295
3.675,0.000544790727735484
3.68333333333333,0.000544246769630534
3.69166666666667,0.000543703816517103
3.7,0.000543161865750222
3.70833333333333,0.000542620914631101
3.71666666666667,0.000542080960539869
3.725,0.000541542000785335
3.73333333333333,0.000541004032772154
3.74166666666667,0.000540467053817316
3.75,0.000539931061344582
3.75833333333333,0.000539396052715369
3.76666666666667,0.000538862025314289
3.775,0.00053832897655331
3.78333333333333,0.000537796903818062
3.79166666666667,0.000537265804550909
3.8,0.000536735676139038
3.80833333333333,0.000536206516054284
3.81666666666667,0.000535678321687091
3.825,0.00053515109052994
3.83333333333333,0.000534624820019082
3.84166666666667,0.0005340995076037
3.85,0.000533575150774809
3.85833333333333,0.00053305174697781
3.86666666666667,0.000532529293736277
3.875,0.000532007788495543
3.88333333333333,0.000531487228800524
3.89166666666667,0.000530967612144695
3.9,0.000530448936025357
3.90833333333333,0.000529931197993838
3.91666666666667,0.000529414395541045
3.925,0.000528898526245783
3.93333333333333,0.000528383587635917
3.94166666666667,0.000527869577252595
3.95,0.000527356492679653
3.95833333333333,0.000526844331448569
3.96666666666667,0.0005263330911733
3.975,0.000525822769419541
3.98333333333333,0.000525313363764739
3.99166666666667,0.000524804871831256
4,0.000524297291184835
